Sentence,UserID,Datetime,Train/Dev/Test,Score_1,Score_2,Score_3,Score_4,Score_5,Score_6,Score_7,Score_8,Score_9,Score_10,Score_11,Score_12,Score_13,Score_14,Score_15,Score_16,Score_17,Score_18,Score_19,Score_20,Score_21,Score_22,Score_23,Score_24,Score_25,Score_26,Score_27,Score_28,Score_29,Score_30,Score_31,Score_32,Score_33,Score_34,Score_35,Score_36,Score_37,Score_38,Score_39,Score_40
プリクラ、撮る度に顔面が死んでるか目をつぶってるかゴミみたいな表情になるんですがどうすればいいんですか？,62,2020/08/18 05:31,train,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,3,0,0,1,0,0,0,2,1,0
国公立２次の夢見て絶望した、受験は人に忘れられない傷を作る,62,2020/08/18 14:15,train,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0
ハムレット型、ドンキホーテ型,62,2020/08/18 18:28,train,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
呼吸を止めて一年 あなた真剣な目をしたから～ ………綺麗な顔だろ 死んでるんだぜ,62,2020/08/18 23:06,train,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
中学高校、今より睡眠障害がヤバくて日中は一日中寝てたしそれもあり周りへの劣等感が凄かったしそれが高校出てガイジになるまで消えなかったので青春、無！！w,62,2020/08/18 23:16,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,1,0
早生まれが～ってやつみて自分のいた成績でふたつに別れてた特進コース、成績高い方には早生まれひとりもいなかったな～と思った,62,2020/08/19 02:30,train,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ツイッター早朝部、いくわよ！！ あと諸事情により数人ブロックさせて頂きました…申し訳ない……,62,2020/08/19 05:30,train,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0
わたしが毎回匿名で｢目元隠せばイケメンじゃね？｣って言われるのはむかし目元からビームが出て村を焼き払った時生き残った少年が大人になったからです、いつかわたしを倒しに来ます,62,2020/08/19 16:39,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
何でも参照可能なテストなんてヌルすぎるぜ……(キリト風),62,2020/08/19 19:23,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
リリイ・シュシュのすべてみたけど青春が無さすぎて共感出来なかった……,62,2020/08/19 23:14,train,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Creep久しぶりに聴いたらたしかにサビ前のガガッてなってた,62,2020/08/20 01:17,train,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
月は狂気の輝きで光っているのよ,62,2020/08/20 02:09,train,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
定期的に目とか足とかないと困る部位を破壊したくなる、ゴミみたいな自分が五体満足な姿でいいと思えなくて,62,2020/08/20 02:25,train,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,1,1,0
まぁこれはこれで差別的な意味になってしまいそうですがそういうわけではないです、ただただ自分がひどく無価値に感じるからです,62,2020/08/20 02:29,train,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
こじんちゃんと時空が1日ズレてる,62,2020/08/20 03:28,train,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
ピロートーク(枕に独り言を話し続ける)やってる,62,2020/08/20 15:57,train,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
たすけて～～～,62,2020/08/21 02:34,train,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
最近元気がなくてフルグラ(生)かパスタ(具なし茹でるだけ)か雑炊(茹でるだけ)しか作ってない 野菜はどこからともなく送られてくる野菜ジュースにて補ってる……,62,2020/08/21 02:47,train,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
最後に食べたちゃんと調理されたもの→ハンバーグ(とても美味しかった),62,2020/08/21 02:49,train,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
他撮り、表情筋が死ぬとか目が大変な方向を向いているとか例外なく顔面がゴミになるんですがこれがわたしの素顔なんですか？ 死にます,62,2020/08/22 03:31,train,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,1,1,0
一発芸、舌でタバコの火を消すとか体にライターオイルをかけて火をつける(爪に火を灯すみたいなのもできる)とかそういうのしか出来ないんですが飲み会で需要ありますか？？？？？,62,2020/08/22 22:42,train,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0
人にリポドリン勧める人間ヤバすぎるだろ ちなみにリポドリンがどんな薬かと言うと覚せい剤原料と他の成分で体に｢食欲無いよ～｣ってシグナルをひたすら送り続ける＋無理やりアッパーって感じで何も食わずに動けるようになる薬です エフェドリンとカフェイン入ってるし離脱もある,62,2020/08/23 03:00,train,0,2,0,0,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,1,0
自己責任で飲むならいいが人に勧めるようなもんじゃないよ～,62,2020/08/23 03:02,train,0,2,0,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
明日(明後日)の一限からテストあるので昼夜逆転させています、マジで朝弱いので……,62,2020/08/23 03:49,train,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0
本当に明日の一限テストなのか不安になってきたな(だったような気がするくらいのノリでいた),62,2020/08/23 03:56,train,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
よく分からないがラリってるらしいフォロワーと会うことになった,62,2020/08/23 04:01,train,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
フォロワーと無事会えた,62,2020/08/23 04:49,train,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ラリったフォロワーと会ったら自分が最強になるしかないみたいな話になってかなり良かった,62,2020/08/23 05:53,train,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
デルタで爽やかに勉強してるので人と話したい人いたら来てください、話すくらいしか出来ませんが……,62,2020/08/23 06:10,train,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
精神科で出会いを求めるのは間違っているだろうか 略して精まち,62,2020/08/24 02:41,train,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
ツイッター早朝部、いくわよ！！ 独り言ですが薬学部でやる内容のうち人体とか薬の部分はけっこう繋がりが大きくて(生化学とかではミクロをやるし生理学とかではマクロをやる)一年学んだだけでは繋がりが分からない事が多いですが二年目をやると急激に｢分かり｣が発生します、つまり留年は正義,62,2020/08/24 06:33,train,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
遺伝子、人間によって多少差がありますがその部分の遺伝子が集団においてそのように発現している確率が1%以上のものを遺伝子多型、1%以下のものを突然変異と呼びます♪ なので遺伝子の形が違うのは珍しい現象ではなくただ発現する形が珍しいということですね♪ 今日のかぷりすちゃんの生化学でした～,62,2020/08/24 07:33,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
フォロワーの中のごく一部に黒に近いグレーの仕事斡旋してる人いるけどそれ周りの人間を搾取することだと気づいた方がいいかもです、あと自分も捕まる可能性ありながら大元に搾取されることになるし楽に金稼ごうとせずに普通のホワイトな仕事した方がいいと思うの……,62,2020/08/24 15:05,train,2,0,0,0,3,3,3,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,2,0
フォロワーが紹介してた又はやろうとしてたことのある怪しい仕事 ・飛ばしのケータイ買取 ・口座買取 ・プッシャー的ななにか ・よく分からない僻地への労働斡旋 ・薬物売買の親 などなど……,62,2020/08/24 15:08,train,2,0,0,0,3,2,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
黒に近いグレーというか完全に黒の場合もあり……,62,2020/08/24 15:09,train,2,2,0,0,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ツイッター早朝部…いくわよ……！！ そういえばむかしツイッターをやっていたフォロワー(今も繋がりがあるがツイッターをやっていない)が最近仕事終わりにフラッペにフォーナインを混ぜて飲んでるって聞いてかなり良かったわよ！！,62,2020/08/25 06:47,train,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0
味の素、便利だからたまに使うけどできる料理の味が単調すぎてコンビニ飯の下位互換にしかならない、ちゃんとだし取った方が美味しい(気がする)(手間なのであまりやらないが),62,2020/08/25 20:15,train,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
元フォロワーが戻ってくると…嬉しい！！,62,2020/08/26 12:12,train,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
冷蔵庫に飲みかけのラムネ味ストロングゼロを突っ込んでいたら冷蔵庫から夏の匂いがするようになりました,62,2020/08/27 02:41,train,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
京都市芸大は犠牲になったのだ……,62,2020/08/27 15:15,train,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
恐ろしく早いブロック…俺じゃなきゃ見逃しちゃうね……(フォロワーが恋人とアカウントを共有したツイートがされた時にはブロックされていた),62,2020/08/27 20:19,train,1,3,0,3,3,2,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0
人間に矢継ぎ早に質問して綻びた矛盾をつついたり論点すり替えて自分を正しそうに見せたり人間関係を制限したりして相手の思考能力を奪って相手をコントロールするの、マジでしょ～もないな、しかもそういう人間だいたい意思が弱かったり自分より能力が低い人間しか狙わないし本当にしょうもない,62,2020/08/27 20:31,train,0,3,0,0,3,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
さて元気が出たところでシェアハウス行きますか,62,2020/08/27 20:33,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
手にライターオイルかけて火をつけて｢命の輝き～｣って一発芸やっていいですか？ 当方10秒くらいなら体の一部に火がついても耐えられます！！,62,2020/08/27 23:54,train,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ガイジみたいなツイートをしたあとは真面目なツイートで体裁を保っていけ,62,2020/08/28 00:05,train,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
病院来週なのにコンサータが2錠しかなく俺のコンサがこんなに少ないはずがない、になってり……,62,2020/08/28 00:54,train,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
みんな続々と起き始めていますわね…わたしは寝るのですが……,62,2020/08/28 03:51,train,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
天皇から電話来たんですが次の総理大臣って俺らしいです(照),62,2020/08/28 19:27,train,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
今日は雑炊の作り方を紹介するわよ！！,62,2020/08/28 21:29,train,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
メシ、雑炊かパスタかうどんしか作ってない,62,2020/08/28 21:32,train,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
薔薇乙女なので一人繭の中でテスト勉強をしています……,62,2020/08/28 21:38,train,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
老化や寿命に関わるテロメア、これが短くなっていける限界があることにより上記の現象が起こるのですが実はこれを伸ばせるテロメラーゼという酵素、存在してるんですよ…！！ どこにあると言うとがん細胞なんですが……(生殖細胞とか幹細胞にもあるよ),62,2020/08/29 00:03,train,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
チェーンソーマンを無限に読んでいます……,62,2020/08/29 23:52,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
君と夏の終わり 将来終わり 希望も終わり 忘れない,62,2020/08/30 01:40,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ミサトさん、NIRVANAをニルバーナって言って過激派に怒られてそう,62,2020/08/30 02:17,train,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
大学を12年間通うことにより目を見ると相手を留年させられるギアスを身につけた,62,2020/08/30 02:49,train,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
最近ずっとしてたネトゲとか甘いものを食べたいとかそういうしたいことがめっきりなくなってただ本(大学のも関係ないのも)を読むことが増えてきたんですがこれが大人になるということなんですかね,62,2020/08/30 03:16,train,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
ツイッター早朝部、いくわよ！！,62,2020/08/30 07:03,train,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
起きた！！ 最高の一日にするぞ～～～！！,62,2020/08/30 19:47,train,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
起きた！ 最高の一日にするぞ2(ツー),62,2020/08/30 23:45,train,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
ね、眠い……(パタリ…),62,2020/08/30 23:49,train,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
今日なんもないしコンサータ要らんやろ！ カフェインですごしたろ！！→日中爆睡、16時間睡眠へ……,62,2020/08/31 00:03,train,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
明日は早いのでもう寝て早めに起きますわよ！！,62,2020/08/31 00:05,train,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
夏は終わり、夏2(ツー)の時代へ……,62,2020/09/01 01:09,train,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
前世のアカウントでディルドを刺身にした写真をあげて消えていったVtuber思い出した,62,2020/09/01 15:11,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ケミカルなドラッグをアンナチュラルって呼ぶ人,62,2020/09/01 17:37,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
引きこもりなのでクリアアサヒじゃなくてわたしが家で冷えてる 逆にクリアアサヒが仕事行ってる,62,2020/09/01 17:39,train,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モイ！世界の中心からキャス配信中！ -愛を叫びます,62,2020/09/01 20:15,train,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
向精神薬とかの授業のテスト、いま持ちえてる知識で全部解けるやろ！w って舐めプかましてたけど意外と難しくて鬱,62,2020/09/01 22:32,train,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0
そろそろ真面目に勉強しなくてはという感じだ,62,2020/09/01 22:33,train,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
テストじゃない、テストの予想問題？,62,2020/09/01 22:33,train,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
テストへのモチベ/zero,62,2020/09/01 22:35,train,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
sshdはSSDとHDD両方の性質を併せ持つ?,62,2020/09/01 23:05,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ループものの主人公｢最後の～花火に～今年も～なったな～(白い爆炎に包まれ消えていく)｣,62,2020/09/01 23:49,train,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
シェアハウスのバケツに入れたタバコが地球を覆い尽くしてしまうシェアハウスタバコSF,62,2020/09/02 00:17,train,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
自撮り 中動態 検索,62,2020/09/02 00:21,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
ウイスキーラッパ飲みしています、ウイスキーラッパ飲みは一瞬で楽しくなりますが酔いがさめてきた頃にマジで地獄を見てメンヘラになるという諸刃の剣なので気をつけた方がいいです ちなみにジョニーウォーカーの赤ですわよ！！ 金ない時にピッタリのセレクトですわよ！！,62,2020/09/02 02:41,train,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,3,3,0,1,0,1,0,0,2,1,0
ブラックニッカ、不味いので飲もうと思わないけど飲み始めると謎の中毒性が出て気がつけば700ml瓶半分消えるとかいうことしか起こらない、実質ストロングゼロだしろくなことにならない,62,2020/09/02 02:45,train,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,3,0,0,1,0,0,0,2,1,0
ツイッター早朝部、いくわよ！！ 飲みすぎてゲロ吐きそうです助けてくれ助けてくれ助けてくれ,62,2020/09/02 04:37,train,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,2,2,0,0,0,2,0,0,2,1,0
かえるの歌って飲みすぎてゲロ吐く人のメタファーなんですね,62,2020/09/02 04:53,train,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
シェアハウスの住民全員でカラオケに行ってる 俺以外,62,2020/09/02 23:25,train,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
うつ病でカラオケに行けず家で倒れてる,62,2020/09/02 23:31,train,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
君はカラオケに行かない featうつみょん,62,2020/09/02 23:31,train,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ツイコール、よく分からないが地獄と化しているので時間置いた方が良さそうっぽい,62,2020/09/03 02:22,train,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,0
ツイコール、エゴサして知らない人間に無限にかけてる人がいるっぽくて地獄になってる,62,2020/09/03 02:27,train,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
ツイッター早朝部、いくわよ！！！,62,2020/09/03 05:39,train,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
周りの人がわたしを触媒に悪魔を召喚しようとしたらエクソシストにわたし以外全員殺されてその後逃げて気がついたらタイムスリップして5年後にいる夢を見たんですがこれはいい夢なんですか？,62,2020/09/03 18:22,train,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0
久しぶりにピースライト吸ったらキャスターに戻れなくなった,62,2020/09/04 01:58,train,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
自信作のアンケートを見る前に消えてしまった,62,2020/09/04 02:00,train,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
